date,close,open,high,low,volume,perct_change
2022-04-04,273.5,273.5,273.5,273.5,123420.0,0.0
2022-04-01,273.5,273.5,273.5,273.5,39640.0,0.0
2022-03-31,273.5,273.5,273.5,273.5,242890.0,0.0
2022-03-30,273.5,273.5,273.5,273.5,52300.0,0.0
2022-03-29,273.5,273.5,273.5,273.5,59790.0,0.0
2022-03-28,273.5,273.5,273.5,273.5,177110.0,0.0
2022-03-25,273.5,273.5,273.5,273.5,153660.0,0.0
2022-03-24,273.5,273.5,273.5,273.5,18124.000000000007,0.0
2022-03-23,273.5,273.5,273.5,273.5,18124.000000000007,0.0
2022-03-22,273.5,273.5,273.5,273.5,28630.0,0.0
2022-03-21,273.5,273.5,273.5,273.5,114210.0,0.0
2022-03-18,273.5,273.5,273.5,273.5,281070.0,0.0
2022-03-17,273.5,273.5,273.5,273.5,546110.0,0.0
2022-03-16,273.5,273.5,273.5,273.5,745290.0,0.0
2022-03-15,273.5,273.5,273.5,273.5,155390.0,0.0
2022-03-14,273.5,273.5,273.5,273.5,246520.0,0.0
2022-03-11,273.5,273.5,273.5,273.5,51510.0,0.0
2022-03-10,273.5,273.5,273.5,273.5,267020.0,0.0
2022-03-09,273.5,273.5,273.5,273.5,64760.00000000001,0.0
2022-03-08,273.5,273.5,273.5,273.5,142740.0,0.0
2022-03-07,273.5,273.5,273.5,273.5,42900.0,0.0
2022-03-04,273.5,273.5,273.5,273.5,45090.0,0.0
2022-03-03,273.5,273.5,273.5,273.5,56550.0,0.0
2022-03-02,273.5,273.5,273.5,273.5,225200.0,0.0
2022-03-01,273.5,273.5,273.5,273.5,1430000.0,0.0
2022-02-28,273.5,273.5,273.5,273.5,127340.0,0.0
2022-02-25,273.5,273.5,273.5,273.5,221210.0,0.0
2022-02-24,273.5,273.5,273.5,273.5,120030.0,0.0
2022-02-23,273.5,273.5,273.5,273.5,18124.000000000007,0.0
2022-02-22,273.5,273.5,273.5,273.5,221380.0,0.0
2022-02-21,273.5,273.5,273.5,273.5,115430.0,0.0
2022-02-18,273.5,273.5,273.5,273.5,234160.0,0.0
2022-02-17,273.5,273.5,273.5,273.5,18124.000000000007,0.0
2022-02-16,273.5,274.8,273.5,273.5,256779.99999999997,-0.47
2022-02-15,274.8,274.8,274.8,274.8,74100.0,0.0
2022-02-14,274.8,274.8,274.8,274.8,813100.0,0.0
2022-02-11,274.8,274.8,274.8,274.8,38930.0,0.0
2022-02-10,274.8,274.8,274.8,274.8,60180.0,0.0
2022-02-09,274.8,274.8,274.8,274.8,32830.0,0.0
2022-02-08,274.8,274.8,274.8,274.8,49620.0,0.0
2022-02-07,274.8,274.8,274.8,274.8,113590.0,0.0
2022-02-04,274.8,274.8,274.8,274.8,150450.0,0.0
2022-02-03,274.8,260.6,274.8,274.8,839530.0,5.45
2022-02-02,260.6,260.6,260.6,260.6,169230.0,0.0
2022-02-01,260.6,260.6,260.6,260.6,39640.0,0.0
2022-01-31,260.6,260.6,260.6,260.6,487560.0,0.0
2022-01-28,260.6,260.6,260.6,260.6,29380.0,0.0
2022-01-27,260.6,284.9,260.6,260.6,256870.0,-8.53
2022-01-26,284.9,284.9,284.9,284.9,41470.0,0.0
2022-01-25,284.9,284.9,284.9,284.9,45230.0,0.0
2022-01-24,284.9,284.9,284.9,284.9,139330.0,0.0
2022-01-21,284.9,284.9,284.9,284.9,56710.0,0.0
2022-01-20,284.9,270.0,284.9,270.0,4000000.0,5.52
2022-01-19,270.0,270.0,270.0,260.0,4000000.0,0.0
2022-01-18,270.0,270.0,270.0,270.0,463030.0,0.0
2022-01-17,270.0,270.0,270.0,270.0,246370.0,0.0
2022-01-14,270.0,275.0,270.0,270.0,741460.0,-1.82
2022-01-13,275.0,275.0,275.0,275.0,780270.0,0.0
2022-01-12,275.0,259.0,276.9,275.0,2130000.0,6.18
2022-01-11,259.0,260.0,260.0,259.0,1470000.0,-0.38
2022-01-10,260.0,250.0,260.0,258.0,2650000.0,4.0
2022-01-07,250.0,250.0,250.0,250.0,475830.0,0.0
2022-01-06,250.0,250.0,250.0,250.0,421530.0,0.0
2022-01-05,250.0,257.0,250.0,250.0,606430.0,-2.72
2022-01-04,257.0,257.0,257.0,257.0,220760.0,0.0
2021-12-31,257.0,257.0,257.0,257.0,118630.0,0.0
2021-12-30,257.0,257.0,257.0,257.0,46480.0,0.0
2021-12-29,257.0,257.0,257.0,257.0,26070.0,0.0
2021-12-24,257.0,257.0,257.0,257.0,75410.0,0.0
2021-12-23,257.0,256.5,257.0,257.0,230270.0,0.19
2021-12-22,256.5,256.5,256.5,256.5,348190.0,0.0
2021-12-21,256.5,256.5,256.5,256.5,193900.0,0.0
2021-12-20,256.5,255.0,258.0,256.5,2810000.0,0.59
2021-12-17,255.0,252.0,255.0,255.0,2290000.0,1.19
2021-12-16,252.0,255.0,252.0,252.0,1080000.0,-1.18
2021-12-15,255.0,255.0,255.0,255.0,114750.0,0.0
2021-12-14,255.0,255.0,255.0,255.0,309280.0,0.0
2021-12-13,255.0,252.0,260.0,251.0,2950000.0,1.19
2021-12-10,252.0,252.0,252.0,252.0,118950.0,0.0
2021-12-09,252.0,280.0,252.0,252.0,850840.0,-10.0
2021-12-08,280.0,280.0,280.0,280.0,36160.0,0.0
2021-12-07,280.0,280.0,280.0,280.0,29900.0,0.0
2021-12-06,280.0,280.0,280.0,280.0,19350.0,0.0
2021-12-03,280.0,280.0,280.0,280.0,74410.0,0.0
2021-12-02,280.0,280.0,280.0,280.0,188380.0,0.0
2021-12-01,280.0,280.0,280.0,280.0,147860.0,0.0
2021-11-30,280.0,280.0,280.0,280.0,244090.0,0.0
2021-11-29,280.0,280.0,280.0,280.0,217650.0,0.0
2021-11-26,280.0,280.0,280.0,280.0,60980.0,0.0
2021-11-25,280.0,280.0,280.0,280.0,175520.0,0.0
2021-11-24,280.0,280.0,280.0,280.0,727270.0,0.0
2021-11-23,280.0,280.0,280.0,280.0,47630.0,0.0
2021-11-22,280.0,280.0,280.0,280.0,397720.0,0.0
2021-11-19,280.0,280.0,280.0,280.0,65470.0,0.0
2021-11-18,280.0,280.0,280.0,280.0,543550.0,0.0
2021-11-17,280.0,280.0,280.0,280.0,48930.0,0.0
2021-11-16,280.0,280.0,280.0,280.0,232050.0,0.0
2021-11-15,280.0,280.0,280.0,280.0,97420.0,0.0
2021-11-12,280.0,280.0,280.0,280.0,144490.0,0.0
2021-11-11,280.0,280.0,280.0,280.0,100500.0,0.0
2021-11-10,280.0,280.0,280.0,280.0,260940.0,0.0
2021-11-09,280.0,280.0,280.0,280.0,90840.0,0.0
2021-11-08,280.0,280.0,280.0,280.0,137560.0,0.0
2021-11-05,280.0,280.0,280.0,280.0,26850.0,0.0
2021-11-04,280.0,280.0,280.0,280.0,18930.0,0.0
2021-11-03,280.0,280.0,280.0,280.0,109920.0,0.0
2021-11-02,280.0,280.0,280.0,280.0,352770.0,0.0
2021-11-01,280.0,280.0,280.0,280.0,309930.0,0.0
2021-10-29,280.0,280.0,280.0,280.0,105020.0,0.0
2021-10-28,280.0,280.0,280.0,280.0,46340.0,0.0
2021-10-27,280.0,280.0,280.0,280.0,266100.0,0.0
2021-10-26,280.0,280.0,280.0,280.0,435470.0,0.0
2021-10-25,280.0,280.0,280.0,280.0,71230.0,0.0
2021-10-22,280.0,280.0,280.0,280.0,29680.0,0.0
2021-10-21,280.0,280.0,280.0,280.0,26480.0,0.0
2021-10-20,280.0,280.0,280.0,280.0,90310.0,0.0
2021-10-18,280.0,280.0,280.0,280.0,27730.0,0.0
2021-10-15,280.0,280.0,280.0,280.0,80350.0,0.0
2021-10-14,280.0,280.0,280.0,280.0,34910.0,0.0
2021-10-13,280.0,280.0,280.0,280.0,207500.0,0.0
2021-10-12,280.0,280.0,280.0,280.0,45490.0,0.0
2021-10-11,280.0,280.0,280.0,280.0,485340.0,0.0
2021-10-08,280.0,280.0,280.0,280.0,90710.0,0.0
2021-10-07,280.0,280.0,280.0,280.0,144210.0,0.0
2021-10-06,280.0,280.0,280.0,280.0,116780.0,0.0
2021-10-05,280.0,280.0,280.0,280.0,102350.0,0.0
2021-10-04,280.0,280.0,280.0,280.0,44910.0,0.0
2021-09-30,280.0,261.0,280.0,249.0,4000000.0,7.28
2021-09-29,261.0,245.0,261.0,250.0,1210000.0,6.53
2021-09-28,245.0,245.0,245.0,245.0,462860.0,0.0
2021-09-27,245.0,245.0,245.0,245.0,41470.0,0.0
2021-09-24,245.0,245.0,245.0,245.0,142780.0,0.0
2021-09-23,245.0,245.0,245.0,245.0,291280.0,0.0
2021-09-22,245.0,245.0,245.0,245.0,91350.0,0.0
2021-09-21,245.0,245.0,245.0,245.0,1220000.0,0.0
2021-09-20,245.0,245.0,245.0,245.0,185200.0,0.0
2021-09-17,245.0,245.0,245.0,245.0,114390.0,0.0
2021-09-16,245.0,245.0,245.0,245.0,18124.000000000007,0.0
2021-09-15,245.0,245.0,245.0,245.0,55520.0,0.0
2021-09-14,245.0,245.0,245.0,245.0,114160.0,0.0
2021-09-13,245.0,245.0,245.0,245.0,89400.0,0.0
2021-09-10,245.0,245.0,245.0,245.0,18124.000000000007,0.0
2021-09-09,245.0,245.0,245.0,245.0,65600.0,0.0
2021-09-08,245.0,245.0,245.0,245.0,439030.0,0.0
2021-09-07,245.0,245.0,245.0,245.0,73870.0,0.0
2021-09-06,245.0,245.0,245.0,245.0,131730.0,0.0
2021-09-03,245.0,245.0,245.0,245.0,22450.0,0.0
2021-09-02,245.0,243.0,245.0,245.0,701500.0,0.82
2021-09-01,243.0,243.0,243.0,243.0,86160.0,0.0
2021-08-31,243.0,243.0,243.0,243.0,94980.0,0.0
2021-08-30,243.0,249.6,243.0,243.0,266370.0,-2.64
2021-08-27,249.6,249.6,249.6,249.6,179290.0,0.0
2021-08-26,249.6,249.6,249.6,249.6,71180.0,0.0
2021-08-25,249.6,249.6,249.6,249.6,225760.0,0.0
2021-08-24,249.6,249.6,249.6,249.6,159520.0,0.0
2021-08-23,249.6,249.6,249.6,249.6,70670.0,0.0
2021-08-20,249.6,249.6,249.6,249.6,38780.0,0.0
2021-08-19,249.6,249.6,249.6,249.6,88840.0,0.0
2021-08-18,249.6,249.6,249.6,249.6,419210.0,0.0
2021-08-17,249.6,241.6,249.6,249.6,583760.0,3.31
2021-08-16,241.6,241.6,241.6,241.6,315920.0,0.0
2021-08-13,241.6,241.6,241.6,241.6,367280.0,0.0
2021-08-12,241.6,240.0,241.6,237.6,493260.0,0.67
2021-08-11,240.0,240.0,240.0,240.0,102360.0,0.0
2021-08-10,240.0,240.0,240.0,240.0,74710.0,0.0
2021-08-09,240.0,248.1,240.0,240.0,296040.0,-3.26
2021-08-06,248.1,248.1,248.1,248.1,1210000.0,0.0
2021-08-05,248.1,248.1,248.1,248.1,75110.0,0.0
2021-08-04,248.1,248.1,248.1,248.1,122360.0,0.0
2021-08-03,248.1,248.1,248.1,248.1,448920.0,0.0
2021-08-02,248.1,248.1,248.1,248.1,143520.0,0.0
2021-07-30,248.1,248.0,248.1,248.1,586800.0,0.04
2021-07-29,248.0,248.0,248.0,248.0,69060.0,0.0
2021-07-28,248.0,248.0,248.0,248.0,81290.0,0.0
2021-07-27,248.0,248.0,248.0,248.0,331370.0,0.0
2021-07-26,248.0,248.0,248.0,248.0,423840.0,0.0
2021-07-23,248.0,248.0,248.0,248.0,440050.0,0.0
2021-07-22,248.0,230.0,248.9,248.0,361660.0,7.83
2021-07-19,230.0,230.0,230.0,230.0,104000.0,0.0
2021-07-16,230.0,230.0,230.0,230.0,205440.0,0.0
2021-07-15,230.0,230.0,230.0,230.0,176000.0,0.0
2021-07-14,230.0,230.0,230.0,230.0,305960.0,0.0
2021-07-13,230.0,230.0,230.0,230.0,169610.0,0.0
2021-07-12,230.0,230.0,230.0,230.0,111660.0,0.0
2021-07-09,230.0,229.9,230.0,230.0,2029999.9999999998,0.04
2021-07-08,229.9,229.9,229.9,229.9,39170.0,0.0
2021-07-07,229.9,229.9,229.9,229.9,67560.0,0.0
2021-07-06,229.9,229.9,229.9,229.9,49100.0,0.0
2021-07-05,229.9,229.9,229.9,229.9,172300.0,0.0
2021-07-02,229.9,221.0,229.9,229.8,917080.0,4.03
2021-07-01,221.0,221.0,221.0,221.0,400000.0,0.0
2021-06-30,221.0,221.0,221.0,221.0,18230.0,0.0
2021-06-29,221.0,221.0,221.0,221.0,689170.0,0.0
2021-06-28,221.0,221.0,221.0,221.0,449270.0,0.0
2021-06-25,221.0,230.0,221.0,221.0,490430.0,-3.91
2021-06-24,230.0,230.0,230.0,230.0,105360.0,0.0
2021-06-23,230.0,230.0,230.0,230.0,65500.0,0.0
2021-06-22,230.0,230.0,230.0,230.0,377090.0,0.0
2021-06-21,230.0,230.0,230.0,230.0,87810.0,0.0
2021-06-18,230.0,230.0,230.0,230.0,43120.0,0.0
2021-06-17,230.0,230.0,230.0,230.0,83530.0,0.0
2021-06-16,230.0,230.0,230.0,230.0,221760.0,0.0
2021-06-15,230.0,230.0,230.0,230.0,48260.0,0.0
2021-06-11,230.0,230.0,230.0,230.0,480360.0,0.0
2021-06-10,230.0,230.0,230.0,230.0,311730.0,0.0
2021-06-09,230.0,225.0,230.0,227.0,2260000.0,2.22
2021-06-08,225.0,220.0,225.0,225.0,483390.0,2.27
2021-06-07,220.0,220.0,220.0,220.0,426880.0,0.0
2021-06-04,220.0,215.5,220.0,220.0,1280000.0,2.09
2021-06-03,215.5,215.5,215.5,215.5,433530.0,0.0
2021-06-02,215.5,212.5,215.5,215.5,544280.0,1.41
2021-06-01,212.5,212.5,212.5,212.5,401800.0,0.0
2021-05-31,212.5,212.5,212.5,212.5,678750.0,0.0
2021-05-28,212.5,204.0,212.5,212.5,413660.0,4.17
2021-05-27,204.0,210.0,204.0,204.0,507350.0,-2.86
2021-05-26,210.0,210.0,210.0,210.0,314830.0,0.0
2021-05-25,210.0,210.0,210.0,210.0,41710.0,0.0
2021-05-24,210.0,210.0,210.0,210.0,90620.0,0.0
2021-05-21,210.0,210.0,210.0,210.0,18124.000000000007,0.0
2021-05-20,210.0,214.0,210.0,210.0,193070.0,-1.87
2021-05-19,214.0,215.0,214.0,214.0,282440.0,-0.47
2021-05-18,215.0,215.0,215.0,215.0,148390.0,0.0
2021-05-17,215.0,215.0,215.0,215.0,132700.0,0.0
2021-05-14,215.0,215.0,215.0,215.0,298850.0,0.0
2021-05-11,215.0,211.6,215.0,215.0,417090.0,1.61
2021-05-10,211.6,211.6,211.6,211.6,338750.0,0.0
2021-05-07,211.6,211.6,211.6,211.6,18250.0,0.0
2021-05-06,211.6,217.0,211.6,211.6,285150.0,-2.49
2021-05-05,217.0,217.0,217.0,217.0,338200.0,0.0
2021-05-04,217.0,217.0,217.0,217.0,342030.0,0.0
2021-04-30,217.0,220.0,217.0,213.6,856010.0,-1.36
2021-04-29,220.0,204.0,220.0,220.0,1440000.0,7.84
2021-04-28,204.0,204.0,204.0,204.0,358180.0,-7.27
2021-04-27,220.0,220.0,220.0,220.0,44230.0,0.0
2021-04-26,220.0,220.0,220.0,220.0,505760.0,0.0
2021-04-23,220.0,220.0,220.0,220.0,603930.0,0.0
2021-04-22,220.0,220.0,220.0,220.0,430880.0,0.0
2021-04-21,220.0,220.0,220.0,220.0,393680.0,0.0
2021-04-20,220.0,220.0,220.0,220.0,293360.0,0.0
2021-04-19,220.0,220.0,220.0,220.0,81560.0,0.0
2021-04-16,220.0,215.0,220.0,220.0,362890.0,2.33
2021-04-15,215.0,215.0,215.0,215.0,110520.0,0.0
2021-04-14,215.0,215.0,215.0,215.0,343780.0,0.0
2021-04-13,215.0,215.0,215.0,215.0,1920000.0,0.0
2021-04-12,215.0,215.0,215.0,215.0,438670.0,0.0
2021-04-09,215.0,215.0,215.0,215.0,88490.0,0.0
2021-04-08,215.0,215.0,215.0,215.0,163700.0,0.0
2021-04-07,215.0,215.0,215.0,215.0,301320.0,0.0
2021-04-06,215.0,215.0,215.0,215.0,94780.0,0.0
2021-04-01,215.0,215.0,215.0,215.0,126460.0,0.0
2021-03-31,215.0,215.0,215.0,215.0,95710.0,0.0
2021-03-30,215.0,224.0,215.0,215.0,464260.0,-4.02
2021-03-29,224.0,225.0,224.0,224.0,4000000.0,-0.44
2021-03-26,225.0,225.0,225.0,225.0,190680.0,0.0
2021-03-25,225.0,225.0,225.0,225.0,29530.0,0.0
2021-03-24,225.0,220.0,225.8,224.0,2009999.9999999998,2.27
2021-03-23,220.0,220.0,226.8,220.0,1590000.0,0.0
2021-03-22,220.0,220.0,220.0,220.0,1320000.0,0.0
2021-03-19,220.0,227.8,220.0,220.0,297240.0,-3.42
2021-03-18,227.8,227.8,227.8,227.8,275580.0,0.0
2021-03-17,227.8,227.8,227.8,227.8,562150.0,0.0
2021-03-16,227.8,220.0,228.0,227.0,4000000.0,3.55
2021-03-15,220.0,220.0,220.0,220.0,116270.0,0.0
2021-03-12,220.0,220.0,220.0,215.0,708150.0,0.0
2021-03-11,220.0,228.0,220.0,220.0,2500000.0,-3.51
2021-03-10,228.0,220.0,228.0,228.0,2180000.0,3.64
2021-03-09,220.0,220.0,220.0,220.0,436410.0,0.0
2021-03-08,220.0,220.0,220.0,220.0,43010.0,0.0
2021-03-05,220.0,220.0,220.0,198.1,1420000.0,0.0
2021-03-04,220.0,220.0,220.0,220.0,1180000.0,0.0
2021-03-03,220.0,220.0,220.0,220.0,699530.0,0.0
2021-03-02,220.0,220.0,220.0,220.0,304390.0,0.0
2021-03-01,220.0,220.0,220.0,220.0,275750.0,0.0
2021-02-26,220.0,220.0,220.0,220.0,174980.0,0.0
2021-02-25,220.0,220.0,220.0,220.0,360620.0,0.0
2021-02-24,220.0,220.0,220.0,220.0,63810.0,0.0
2021-02-23,220.0,220.0,220.0,220.0,1020000.0,0.0
2021-02-22,220.0,220.0,220.0,220.0,911570.0,0.0
2021-02-19,220.0,220.0,220.0,220.0,228350.0,0.0
2021-02-18,220.0,220.0,220.0,220.0,338670.0,0.0
2021-02-17,220.0,220.0,220.0,220.0,182670.0,0.0
2021-02-16,220.0,220.0,220.0,220.0,105780.0,0.0
2021-02-15,220.0,220.0,220.0,220.0,24870.0,0.0
2021-02-12,220.0,228.0,220.0,211.0,547200.0,-3.51
2021-02-11,228.0,213.0,228.0,213.0,944430.0,7.04
2021-02-10,213.0,230.0,213.0,213.0,940060.0,-7.39
2021-02-09,230.0,230.0,230.0,230.0,90880.0,0.0
2021-02-08,230.0,230.0,230.0,230.0,178710.0,0.0
2021-02-05,230.0,230.0,230.0,230.0,175490.0,0.0
2021-02-04,230.0,236.0,230.0,230.0,864500.0,-2.54
2021-02-03,236.0,236.0,236.0,236.0,916510.0,0.0
2021-02-02,236.0,236.0,236.0,236.0,383720.0,0.0
2021-02-01,236.0,236.0,236.0,236.0,805570.0,0.0
2021-01-29,236.0,236.0,236.0,236.0,313490.0,0.0
2021-01-28,236.0,236.0,236.0,236.0,155610.0,0.0
2021-01-27,236.0,236.0,236.0,236.0,929630.0,0.0
2021-01-26,236.0,236.0,236.0,235.0,2100000.0,0.0
2021-01-25,236.0,234.0,236.0,236.0,954710.0,0.85
2021-01-22,234.0,234.0,234.0,234.0,186720.0,0.0
2021-01-21,234.0,234.5,234.0,231.4,588080.0,-0.21
2021-01-20,234.5,234.6,234.5,234.3,1750000.0,-0.04
2021-01-19,234.6,234.6,234.6,234.6,734190.0,0.0
2021-01-18,234.6,237.0,234.6,227.6,1170000.0,-1.01
2021-01-15,237.0,237.0,237.0,237.0,1330000.0,0.0
2021-01-14,237.0,230.0,237.8,234.9,3870000.0,3.04
2021-01-13,230.0,230.0,230.0,230.0,1310000.0,0.0
2021-01-12,230.0,225.0,230.0,225.0,1540000.0,2.22
2021-01-11,225.0,225.0,225.0,225.0,481890.0,0.0
2021-01-08,225.0,244.9,225.0,225.0,744510.0,-8.13
2021-01-07,244.9,244.9,244.9,244.9,118670.0,0.0
2021-01-06,244.9,244.9,244.9,244.9,567170.0,0.0
2021-01-05,244.9,244.9,244.9,244.9,1580000.0,0.0
2021-01-04,244.9,244.9,244.9,244.9,321850.0,0.0
2020-12-31,244.9,245.0,244.9,243.0,4000000.0,-0.04
2020-12-30,245.0,245.0,245.0,238.0,4000000.0,0.0
2020-12-29,245.0,245.0,245.0,245.0,4000000.0,0.0
2020-12-24,245.0,245.0,245.0,245.0,3200000.0,0.0
2020-12-23,245.0,245.0,245.0,245.0,4000000.0,0.0
2020-12-22,245.0,240.0,253.4,235.0,4000000.0,6.34
2020-12-21,230.4,230.4,230.4,230.4,4000000.0,9.98
2020-12-18,209.5,200.0,209.5,202.9,4000000.0,4.75
2020-12-17,200.0,195.0,200.0,198.8,4000000.0,2.56
2020-12-16,195.0,195.0,195.0,195.0,198530.0,0.0
2020-12-15,195.0,188.0,195.0,190.9,2820000.0,3.72
2020-12-14,188.0,183.0,188.0,188.0,1450000.0,2.73
2020-12-11,183.0,199.0,183.0,183.0,1330000.0,-8.04
2020-12-10,199.0,199.0,199.0,199.0,484370.0,0.0
2020-12-09,199.0,199.0,199.0,199.0,1610000.0,0.0
2020-12-08,199.0,199.0,199.0,199.0,117840.0,0.0
2020-12-07,199.0,199.0,199.0,199.0,77430.0,0.0
2020-12-04,199.0,205.0,199.0,190.0,4000000.0,-2.93
2020-12-03,205.0,205.0,205.0,205.0,729710.0,0.0
2020-12-02,205.0,205.0,205.0,205.0,158230.0,0.0
2020-12-01,205.0,205.0,205.0,205.0,329290.0,0.0
2020-11-30,205.0,205.0,205.0,205.0,2029999.9999999998,0.0
2020-11-27,205.0,205.0,205.0,205.0,283550.0,0.0
2020-11-26,205.0,205.0,205.0,205.0,294890.0,0.0
2020-11-25,205.0,199.8,205.0,195.0,4000000.0,2.6
2020-11-24,199.8,199.8,199.8,199.8,820430.0,0.0
2020-11-23,199.8,193.2,199.8,199.8,3710000.0,3.42
2020-11-20,193.2,195.0,194.0,193.2,1880000.0,-0.92
2020-11-19,195.0,195.0,195.0,195.0,986020.0,0.0
2020-11-18,195.0,187.1,195.0,195.0,1490000.0,4.22
2020-11-17,187.1,200.0,187.1,187.1,1460000.0,-6.45
2020-11-16,200.0,200.0,200.0,200.0,3210000.0,0.0
2020-11-13,200.0,200.0,200.0,190.0,4000000.0,0.0
2020-11-12,200.0,185.0,201.9,191.2,3680000.0,8.11
2020-11-11,185.0,185.0,185.0,185.0,4000000.0,0.0
2020-11-10,185.0,185.0,185.0,183.0,3050000.0,0.0
2020-11-09,185.0,174.5,185.0,176.0,2760000.0,6.02
2020-11-06,174.5,169.0,174.5,174.5,1160000.0,3.25
2020-11-05,169.0,169.0,169.0,169.0,1360000.0,0.0
2020-11-04,169.0,169.0,169.0,169.0,744680.0,0.0
2020-11-03,169.0,160.0,169.0,168.0,927870.0,5.63
2020-11-02,160.0,160.0,160.0,160.0,561270.0,0.0
2020-10-30,160.0,155.3,160.0,158.0,2670000.0,3.03
2020-10-28,155.3,152.0,155.3,155.2,1180000.0,2.17
2020-10-27,152.0,152.0,152.0,152.0,240420.0,0.0
2020-10-26,152.0,151.0,152.0,151.2,4000000.0,0.66
2020-10-23,151.0,150.0,151.0,150.0,1840000.0,0.67
2020-10-22,150.0,150.0,150.0,150.0,102100.0,0.0
2020-10-21,150.0,150.0,150.0,150.0,274610.0,0.0
2020-10-20,150.0,150.0,150.0,150.0,197580.0,0.0
2020-10-19,150.0,150.0,150.0,150.0,377290.0,0.0
2020-10-16,150.0,150.0,150.0,150.0,1060000.0,0.0
2020-10-15,150.0,150.0,150.0,150.0,576930.0,0.0
2020-10-14,150.0,150.0,150.0,150.0,618570.0,0.0
2020-10-13,150.0,150.0,150.0,150.0,448720.0,0.0
2020-10-12,150.0,150.0,150.0,150.0,983920.0,0.0
2020-10-09,150.0,150.5,150.0,150.0,977480.0,-0.33
2020-10-08,150.5,158.0,150.5,150.5,969740.0,-4.75
2020-10-07,158.0,158.2,158.0,158.0,3690000.0,-0.13
2020-10-06,158.2,144.0,158.2,155.0,2600000.0,9.86
2020-10-05,144.0,144.0,144.0,144.0,620260.0,0.0
2020-10-02,144.0,142.9,144.0,144.0,474260.0,0.77
2020-09-30,142.9,139.0,142.9,140.0,4000000.0,2.81
2020-09-29,139.0,139.0,139.0,137.0,4000000.0,0.0
2020-09-28,139.0,139.0,139.0,139.0,517470.0,0.0
2020-09-25,139.0,135.9,139.0,135.5,4000000.0,2.28
2020-09-24,135.9,134.7,136.0,135.9,629670.0,0.89
2020-09-23,134.7,134.7,134.7,134.7,136190.0,0.0
2020-09-22,134.7,135.0,136.0,134.7,2690000.0,-0.22
2020-09-21,135.0,135.0,135.0,135.0,27580.0,0.0
2020-09-18,135.0,135.0,135.0,135.0,63830.0,0.0
2020-09-17,135.0,135.0,135.0,135.0,180920.0,0.0
2020-09-16,135.0,135.0,135.0,135.0,767290.0,0.0
2020-09-15,135.0,135.0,135.0,135.0,313390.0,0.0
2020-09-14,135.0,134.0,135.0,135.0,1650000.0,0.75
2020-09-11,134.0,134.0,134.0,134.0,331470.0,0.0
2020-09-10,134.0,134.0,134.0,134.0,570780.0,0.0
2020-09-09,134.0,134.0,134.0,134.0,137760.0,0.0
2020-09-08,134.0,134.0,134.0,134.0,524340.0,0.0
2020-09-07,134.0,134.0,134.0,134.0,184930.0,0.0
2020-09-04,134.0,134.0,134.0,134.0,277770.0,0.0
2020-09-03,134.0,134.0,134.0,134.0,63460.0,0.0
2020-09-02,134.0,134.0,134.0,134.0,163040.0,0.0
2020-09-01,134.0,134.9,134.0,134.0,2660000.0,-0.67
2020-08-31,134.9,134.2,134.9,134.9,1760000.0,0.52
2020-08-28,134.2,134.2,134.2,134.2,611820.0,0.0
2020-08-27,134.2,135.0,134.2,134.2,570450.0,-0.59
2020-08-26,135.0,135.0,135.0,135.0,231280.0,0.0
2020-08-25,135.0,135.0,135.0,135.0,59870.0,0.0
2020-08-24,135.0,135.0,135.0,135.0,731160.0,0.0
2020-08-21,135.0,135.0,135.0,135.0,204830.0,0.0
2020-08-20,135.0,135.0,135.0,135.0,74890.0,0.0
2020-08-19,135.0,135.0,135.0,135.0,53470.0,0.0
2020-08-18,135.0,135.0,135.0,135.0,203300.0,0.0
2020-08-17,135.0,136.0,136.0,135.0,3230000.0,-0.74
2020-08-14,136.0,136.0,136.0,136.0,109550.0,0.0
2020-08-13,136.0,136.0,136.0,136.0,740670.0,0.0
2020-08-12,136.0,136.0,136.0,136.0,633780.0,0.0
2020-08-11,136.0,141.8,136.0,136.0,2710000.0,-4.09
2020-08-10,141.8,141.8,141.8,141.8,72440.0,0.0
2020-08-07,141.8,141.8,141.8,141.8,177200.0,0.0
2020-08-06,141.8,141.8,141.8,141.8,138970.0,0.0
2020-08-05,141.8,141.8,141.8,141.8,419220.0,0.0
2020-08-04,141.8,141.8,141.8,141.8,99110.0,0.0
2020-08-03,141.8,141.8,141.8,141.8,112640.0,0.0
2020-07-29,141.8,141.8,141.8,141.8,263200.0,0.0
2020-07-28,141.8,141.8,141.8,141.8,333440.0,0.0
2020-07-27,141.8,134.2,141.8,141.8,1510000.0,5.66
2020-07-24,134.2,134.2,134.2,134.2,2680000.0,0.0
2020-07-23,134.2,122.0,134.2,134.2,3260000.0,10.0
2020-07-22,122.0,122.0,122.0,122.0,4000000.0,0.0
2020-07-21,122.0,126.0,122.0,122.0,4000000.0,-3.17
2020-07-20,126.0,126.0,126.0,126.0,209520.0,0.0
2020-07-17,126.0,126.0,126.0,126.0,277760.0,0.0
2020-07-16,126.0,126.0,126.0,126.0,73290.0,0.0
2020-07-15,126.0,126.0,126.0,126.0,286710.0,0.0
2020-07-14,126.0,126.0,126.0,126.0,265890.0,0.0
2020-07-13,126.0,126.0,126.0,126.0,480630.0,0.0
